admin4_code,year,income_total,income_transfert,income_own,own_prop,own_pct,own_income_change,own_income_change_pct,own_prop_change,own_prop_change_pct
16519000000,2021,44583384.4,20294414.67,24288969.729999997,0.54,54.0%,NA,NA,NA,NA
16519000000,2022,41216566.89,15996671.48,25219895.41,0.61,61.0%,0.04,4%,0.06999999999999995,7%
16521000000,2021,88867945.79,32763676.54,56104269.25000001,0.63,63.0%,NA,NA,NA,NA
16521000000,2022,89169045.27,30301257.05,58867788.22,0.66,66.0%,0.05,5%,0.030000000000000027,3%
16522000000,2021,33733344.46,12826577.41,20906767.05,0.62,62.0%,NA,NA,NA,NA
16522000000,2022,34161722.72,11981145.8,22180576.919999998,0.65,65.0%,0.06,6%,0.030000000000000027,3%
16524000000,2021,148853595.89,45704179.22,103149416.66999999,0.69,69.0%,NA,NA,NA,NA
16524000000,2022,168068271.49,34478488.33,133589783.16000001,0.79,79.0%,0.3,30%,0.10000000000000009,10%
16525000000,2021,29765933.69,9278152,20487781.69,0.69,69.0%,NA,NA,NA,NA
16525000000,2022,30397639.82,8586338,21811301.82,0.72,72.0%,0.06,6%,0.030000000000000027,3%
16526000000,2021,21100581.55,7425801.83,13674779.72,0.65,65.0%,NA,NA,NA,NA
16526000000,2022,22485205.76,6232954.56,16252251.200000003,0.72,72.0%,0.19,19%,0.06999999999999995,7%
16528000000,2021,34280263.95,15338965.74,18941298.21,0.55,55.0%,NA,NA,NA,NA
16528000000,2022,41133299.94,7474762.86,33658537.08,0.82,82.0%,0.78,78%,0.2699999999999999,27%
16530000000,2021,97762292.23,46804211.68,50958080.550000004,0.52,52.0%,NA,NA,NA,NA
16530000000,2022,96928578.5,46312776.43,50615802.07,0.52,52.0%,-0.01,-1%,0,0%
16531000000,2021,27377582.13,8905007.07,18472575.06,0.67,67.0%,NA,NA,NA,NA
16531000000,2022,26614382.97,7460754.14,19153628.83,0.72,72.0%,0.04,4%,0.04999999999999993,5%
16532000000,2021,70659704.04,14824964.87,55834739.17000001,0.79,79.0%,NA,NA,NA,NA
16532000000,2022,81870876.62,11759342.1,70111534.52000001,0.86,86.0%,0.26,26%,0.06999999999999995,7%
16533000000,2021,25500955.11,9904373.1,15596582.01,0.61,61.0%,NA,NA,NA,NA
16533000000,2022,18843991.82,8645064.44,10198927.38,0.54,54.0%,-0.35,-35%,-0.06999999999999995,-7%
16534000000,2021,68727439.21000001,24548262.22,44179176.99000001,0.64,64.0%,NA,NA,NA,NA
16534000000,2022,61955706.160000004,24241635.75,37714070.410000004,0.61,61.0%,-0.15,-15%,-0.030000000000000027,-3%
16535000000,2021,85917544.07,25494820.21,60422723.85999999,0.7,70.0%,NA,NA,NA,NA
16535000000,2022,82216394.9,19611752.06,62604642.84,0.76,76.0%,0.04,4%,0.06000000000000005,6%
16536000000,2021,73441306.62,20099734.73,53341571.89,0.73,73.0%,NA,NA,NA,NA
16536000000,2022,73444580.57000001,21453146.8,51991433.77000001,0.71,71.0%,-0.03,-3%,-0.020000000000000018,-2%
16537000000,2021,21596132.95,9372189,12223943.95,0.57,57.0%,NA,NA,NA,NA
16537000000,2022,19757175.29,9501590,10255585.29,0.52,52.0%,-0.16,-16%,-0.04999999999999993,-5%
16539000000,2021,38145139.72,15869650.15,22275489.57,0.58,58.0%,NA,NA,NA,NA
16539000000,2022,64057941.38,18392165.48,45665775.900000006,0.71,71.0%,1.05,105%,0.13,13%
16540000000,2021,41820431.32,17343175.69,24477255.63,0.59,59.0%,NA,NA,NA,NA
16540000000,2022,41797561.86,19036098.76,22761463.099999998,0.54,54.0%,-0.07,-7%,-0.04999999999999993,-5%
16541000000,2021,41511919.32,14997175.05,26514744.27,0.64,64.0%,NA,NA,NA,NA
16541000000,2022,32759832.67,7900286.66,24859546.01,0.76,76.0%,-0.06,-6%,0.12,12%
16542000000,2021,27155300.419999998,7026367.75,20128932.669999998,0.74,74.0%,NA,NA,NA,NA
16542000000,2022,24204734.16,5918461.88,18286272.28,0.76,76.0%,-0.09,-9%,0.020000000000000018,2%
16543000000,2021,49707279.75,10511905.4,39195374.35,0.79,79.0%,NA,NA,NA,NA
16543000000,2022,37597597.1,8416422.24,29181174.86,0.78,78.0%,-0.26,-26%,-0.010000000000000009,-1%
16544000000,2021,52821263.53,21769040.77,31052222.76,0.59,59.0%,NA,NA,NA,NA
16544000000,2022,40646248.21,14315300.36,26330947.85,0.65,65.0%,-0.15,-15%,0.06000000000000005,6%
16545000000,2021,108168036.37,44808970.58,63359065.79000001,0.59,59.0%,NA,NA,NA,NA
16545000000,2022,95121203.44,37349920.22,57771283.22,0.61,61.0%,-0.09,-9%,0.020000000000000018,2%
16546000000,2021,360452950.3,49727581.17,310725369.13,0.86,86.0%,NA,NA,NA,NA
16546000000,2022,459377238.67,49414748.08,409962490.59000003,0.89,89.0%,0.32,32%,0.030000000000000027,3%
16547000000,2021,39804741.93,10008149.56,29796592.369999997,0.75,75.0%,NA,NA,NA,NA
16547000000,2022,62864778.74,9414264.2,53450514.54000001,0.85,85.0%,0.79,79%,0.09999999999999998,10%
16548000000,2021,42094862.45,10434049.38,31660813.07,0.75,75.0%,NA,NA,NA,NA
16548000000,2022,38628749.7,9419466.13,29209283.57,0.76,76.0%,-0.08,-8%,0.010000000000000009,1%
16549000000,2021,22563542.27,7138186.29,15425355.98,0.68,68.0%,NA,NA,NA,NA
16549000000,2022,21320735.64,6183086.05,15137649.59,0.71,71.0%,-0.02,-2%,0.029999999999999916,3%
16550000000,2021,108316066.22,40113268.24,68202797.97999999,0.63,63.0%,NA,NA,NA,NA
16550000000,2022,98790120.57,32443191.17,66346929.39999999,0.67,67.0%,-0.03,-3%,0.040000000000000036,4%
16551000000,2021,40871639.13,14593388.33,26278250.800000004,0.64,64.0%,NA,NA,NA,NA
16551000000,2022,37638509.89,13689230,23949279.89,0.64,64.0%,-0.09,-9%,0,0%
16553000000,2021,25156197.28,7768991.29,17387205.990000002,0.69,69.0%,NA,NA,NA,NA
16553000000,2022,17294424.62,8360594.9,8933829.72,0.52,52.0%,-0.49,-49%,-0.16999999999999993,-17%
16554000000,2021,49017373.03,20359149.84,28658223.19,0.58,58.0%,NA,NA,NA,NA
16554000000,2022,39714327.99,17214621.71,22499706.28,0.57,57.0%,-0.21,-21%,-0.010000000000000009,-1%
16555000000,2021,23035481.06,8433156.58,14602324.479999999,0.63,63.0%,NA,NA,NA,NA
16555000000,2022,19355415.44,8662472.56,10692942.88,0.55,55.0%,-0.27,-27%,-0.07999999999999996,-8%
16556000000,2021,59979745.68,31200246.84,28779498.84,0.48,48.0%,NA,NA,NA,NA
16556000000,2022,58678514.74,31874919.82,26803594.92,0.46,46.0%,-0.07,-7%,-0.019999999999999962,-2%
16557000000,2021,92875832.74,31370726.26,61505106.47999999,0.66,66.0%,NA,NA,NA,NA
16557000000,2022,93866174.02,27794592.92,66071581.099999994,0.7,70.0%,0.07,7%,0.039999999999999925,4%
16558000000,2021,49998933.43,17081238.06,32917695.37,0.66,66.0%,NA,NA,NA,NA
16558000000,2022,36761979.97,15761789.79,21000190.18,0.57,57.0%,-0.36,-36%,-0.09000000000000008,-9%
16559000000,2021,30942891.39,19636169.55,11306721.84,0.37,37.0%,NA,NA,NA,NA
16559000000,2022,32186221.82,21671392.02,10514829.8,0.33,33.0%,-0.07,-7%,-0.03999999999999998,-4%
16560000000,2021,96168989.94,36362932.17,59806057.769999996,0.62,62.0%,NA,NA,NA,NA
16560000000,2022,100969188.02,35538793.16,65430394.86,0.65,65.0%,0.09,9%,0.030000000000000027,3%
16561000000,2021,96982951.99,42906410.56,54076541.42999999,0.56,56.0%,NA,NA,NA,NA
16561000000,2022,95428960.4,44774126.66,50654833.74000001,0.53,53.0%,-0.06,-6%,-0.030000000000000027,-3%
16562000000,2021,41477408.81,10621216.71,30856192.1,0.74,74.0%,NA,NA,NA,NA
16562000000,2022,39675696.11,10241384.47,29434311.64,0.74,74.0%,-0.05,-5%,0,0%
16563000000,2021,69800654.7,22698041.43,47102613.27,0.67,67.0%,NA,NA,NA,NA
16563000000,2022,66715484.25,18599972.84,48115511.41,0.72,72.0%,0.02,2%,0.04999999999999993,5%
16564000000,2021,923719234.09,196687057.1,727032176.99,0.79,79.0%,NA,NA,NA,NA
16564000000,2022,1030522215.75,174396756.91,856125458.84,0.83,83.0%,0.18,18%,0.039999999999999925,4%
16565000000,2021,247272719.8,77134219.23,170138500.57,0.69,69.0%,NA,NA,NA,NA
16565000000,2022,279113309,82744605.44,196368703.56,0.7,70.0%,0.15,15%,0.010000000000000009,1%
16566000000,2021,21361427.36,7046084.89,14315342.469999999,0.67,67.0%,NA,NA,NA,NA
16566000000,2022,20682657.5,8382564.83,12300092.67,0.59,59.0%,-0.14,-14%,-0.08000000000000007,-8%
16567000000,2021,35212635.56,7347842.72,27864792.840000004,0.79,79.0%,NA,NA,NA,NA
16567000000,2022,35860553.98,7236117.44,28624436.539999995,0.8,80.0%,0.03,3%,0.010000000000000009,1%
16568000000,2021,216651891.88,71372531.85,145279360.03,0.67,67.0%,NA,NA,NA,NA
16568000000,2022,256655767.82,62202249.98,194453517.84,0.76,76.0%,0.34,34%,0.08999999999999997,9%
16569000000,2021,68536547.9,31044408.13,37492139.77000001,0.55,55.0%,NA,NA,NA,NA
16569000000,2022,61370206.07,22565050.19,38805155.879999995,0.63,63.0%,0.04,4%,0.07999999999999996,8%
16570000000,2021,1707612857.08,359353461.8,1348259395.28,0.79,79.0%,NA,NA,NA,NA
16570000000,2022,1859643544.98,358854578.25,1500788966.73,0.81,81.0%,0.11,11%,0.020000000000000018,2%
16571000000,2021,135005254.13,48830503.31,86174750.82,0.64,64.0%,NA,NA,NA,NA
16571000000,2022,123122922.74,43410691.26,79712231.47999999,0.65,65.0%,-0.07,-7%,0.010000000000000009,1%
16572000000,2021,67852824.17,23514732.46,44338091.71,0.65,65.0%,NA,NA,NA,NA
16572000000,2022,61115250.9,21365915.46,39749335.44,0.65,65.0%,-0.1,-10%,0,0%
17501000000,2021,50543828.33,20325630,30218198.33,0.6,60.0%,NA,NA,NA,NA
17501000000,2022,29382566.3,18366455,11016111.3,0.37,37.0%,-0.64,-64%,-0.22999999999999998,-23%
17502000000,2021,16636425.76,12599606,4036819.76,0.24,24.0%,NA,NA,NA,NA
17502000000,2022,15236759.9,11659120,3577639.9000000004,0.23,23.0%,-0.11,-11%,-0.009999999999999981,-1%
17503000000,2021,47541761.87,21547897,25993864.869999997,0.55,55.0%,NA,NA,NA,NA
17503000000,2022,44163414.24,20584871,23578543.240000002,0.53,53.0%,-0.09,-9%,-0.020000000000000018,-2%
17504000000,2021,27077912.48,20830223,6247689.48,0.23,23.0%,NA,NA,NA,NA
17504000000,2022,28599973.73,21703426,6896547.73,0.24,24.0%,0.1,10%,0.009999999999999981,1%
17505000000,2021,8384527.09,5536413,2848114.09,0.34,34.0%,NA,NA,NA,NA
17505000000,2022,7385631.69,5450553.36,1935078.33,0.26,26.0%,-0.32,-32%,-0.08000000000000002,-8%
17506000000,2021,68616285.45,32192085,36424200.45,0.53,53.0%,NA,NA,NA,NA
17506000000,2022,81107120.17999999,30778380,50328740.17999999,0.62,62.0%,0.38,38%,0.08999999999999997,9%
17507000000,2021,37631022.67,19958243,17672779.67,0.47,47.0%,NA,NA,NA,NA
17507000000,2022,36418773.93,19311791,17106982.93,0.47,47.0%,-0.03,-3%,0,0%
17508000000,2021,28937771.37,14707857,14229914.370000001,0.49,49.0%,NA,NA,NA,NA
17508000000,2022,36229138.8,14822225,21406913.799999997,0.59,59.0%,0.5,50%,0.09999999999999998,10%
17509000000,2021,23744093.08,16925141,6818952.079999998,0.29,29.0%,NA,NA,NA,NA
17509000000,2022,22436136.27,15186292,7249844.27,0.32,32.0%,0.06,6%,0.030000000000000027,3%
17510000000,2021,25343660.35,19506567,5837093.3500000015,0.23,23.0%,NA,NA,NA,NA
17510000000,2022,22702220.59,16611323,6090897.59,0.27,27.0%,0.04,4%,0.04000000000000001,4%
17511000000,2021,27804886.69,13918120,13886766.690000001,0.5,50.0%,NA,NA,NA,NA
17511000000,2022,48725783.14,13694126,35031657.14,0.72,72.0%,1.52,152%,0.21999999999999997,22%
17512000000,2021,25128296.37,17007359,8120937.370000001,0.32,32.0%,NA,NA,NA,NA
17512000000,2022,25567811.12,15083721,10484090.120000001,0.41,41.0%,0.29,29%,0.08999999999999997,9%
17514000000,2021,27144949.78,17823544,9321405.780000001,0.34,34.0%,NA,NA,NA,NA
17514000000,2022,26310054.2,14070726,12239328.2,0.47,47.0%,0.31,31%,0.12999999999999995,13%
17515000000,2021,72107028.07,42009576,30097452.069999993,0.42,42.0%,NA,NA,NA,NA
17515000000,2022,96489133.86,40174804,56314329.86,0.58,58.0%,0.87,87%,0.15999999999999998,16%
17516000000,2021,12265285.19,8975289,3289996.1899999995,0.27,27.0%,NA,NA,NA,NA
17516000000,2022,11240922.37,7905600,3335322.369999999,0.3,30.0%,0.01,1%,0.02999999999999997,3%
17517000000,2021,27457667.6,20196267,7261400.6000000015,0.26,26.0%,NA,NA,NA,NA
17517000000,2022,25320096.66,17083449,8236647.66,0.33,33.0%,0.13,13%,0.07,7%
17518000000,2021,24983517.26,16371397,8612120.260000002,0.34,34.0%,NA,NA,NA,NA
17518000000,2022,26096517.59,15819397,10277120.59,0.39,39.0%,0.19,19%,0.04999999999999999,5%
17519000000,2021,20150740.33,14783884,5366856.329999998,0.27,27.0%,NA,NA,NA,NA
17519000000,2022,17923389.25,13816403,4106986.25,0.23,23.0%,-0.23,-23%,-0.04000000000000001,-4%
17520000000,2021,28664760.4,17915053,10749707.399999999,0.38,38.0%,NA,NA,NA,NA
17520000000,2022,25951906.62,15445513,10506393.620000001,0.4,40.0%,-0.02,-2%,0.020000000000000018,2%
17521000000,2021,10318675,6007121,4311554,0.42,42.0%,NA,NA,NA,NA
17521000000,2022,9248226.33,5079337,4168889.33,0.45,45.0%,-0.03,-3%,0.030000000000000027,3%
17522000000,2021,68986824.57,25192410,43794414.56999999,0.63,63.0%,NA,NA,NA,NA
17522000000,2022,74200008.58,22032478,52167530.58,0.7,70.0%,0.19,19%,0.06999999999999995,7%
17523000000,2021,43654401.66,31502270,12152131.659999996,0.28,28.0%,NA,NA,NA,NA
17523000000,2022,48390359.66,32090889,16299470.659999996,0.34,34.0%,0.34,34%,0.06,6%
17524000000,2021,47563242.73,27478739,20084503.729999997,0.42,42.0%,NA,NA,NA,NA
17524000000,2022,42617925.91,24003257,18614668.909999996,0.44,44.0%,-0.07,-7%,0.020000000000000018,2%
17525000000,2021,25380608.88,13443133.67,11937475.209999999,0.47,47.0%,NA,NA,NA,NA
17525000000,2022,118780014.92,13406113,105373901.92,0.89,89.0%,7.83,783%,0.42000000000000004,42%
17526000000,2021,38953748.17,23165017.77,15788730.400000002,0.41,41.0%,NA,NA,NA,NA
17526000000,2022,66470401.01,23673933,42796468.01,0.64,64.0%,1.71,171%,0.23000000000000004,23%
17527000000,2021,49133065.1,23041527,26091538.1,0.53,53.0%,NA,NA,NA,NA
17527000000,2022,42014422.47,21366529,20647893.47,0.49,49.0%,-0.21,-21%,-0.040000000000000036,-4%
17528000000,2021,10344844.73,7684358,2660486.7300000004,0.26,26.0%,NA,NA,NA,NA
17528000000,2022,9713116.19,7126168,2586948.1899999995,0.27,27.0%,-0.03,-3%,0.010000000000000009,1%
17529000000,2021,22398568.68,12795389.8,9603178.879999999,0.43,43.0%,NA,NA,NA,NA
17529000000,2022,22944977.76,12959213,9985764.760000002,0.44,44.0%,0.04,4%,0.010000000000000009,1%
17530000000,2021,31407712.48,17437119,13970593.48,0.44,44.0%,NA,NA,NA,NA
17530000000,2022,27133216.830000002,16851721.33,10281495.500000004,0.38,38.0%,-0.26,-26%,-0.06,-6%
17531000000,2021,35459806.36,30794967,4664839.359999999,0.13,13.0%,NA,NA,NA,NA
17531000000,2022,35688885.22,30277424,5411461.219999999,0.15,15.0%,0.16,16%,0.01999999999999999,2%
17532000000,2021,380551512.63,75287596.94,305263915.69,0.8,80.0%,NA,NA,NA,NA
17532000000,2022,372042480.8,79434315,292608165.8,0.79,79.0%,-0.04,-4%,-0.010000000000000009,-1%
17534000000,2021,125762027.77,74739645,51022382.769999996,0.41,41.0%,NA,NA,NA,NA
17534000000,2022,139254651.56,83076086,56178565.56,0.4,40.0%,0.1,10%,-0.009999999999999953,-1%
17535000000,2021,25463183.03,18455639.49,7007543.540000003,0.28,28.0%,NA,NA,NA,NA
17535000000,2022,23977811.81,17781147,6196664.809999999,0.26,26.0%,-0.12,-12%,-0.020000000000000018,-2%
17536000000,2021,25204943.97,18536893,6668050.969999999,0.26,26.0%,NA,NA,NA,NA
17536000000,2022,25520213.25,19282053,6238160.25,0.24,24.0%,-0.06,-6%,-0.020000000000000018,-2%
17537000000,2021,21210856.6,16655808,4555048.6000000015,0.21,21.0%,NA,NA,NA,NA
17537000000,2022,20204847.63,16829152,3375695.629999999,0.17,17.0%,-0.26,-26%,-0.03999999999999998,-4%
17538000000,2021,22494597.02,7590107.18,14904489.84,0.66,66.0%,NA,NA,NA,NA
17538000000,2022,17879602.31,7543337,10336265.309999999,0.58,58.0%,-0.31,-31%,-0.08000000000000007,-8%
17539000000,2021,55091395.73,35298362,19793033.729999997,0.36,36.0%,NA,NA,NA,NA
17539000000,2022,53474646.81,36791744,16682902.810000002,0.31,31.0%,-0.16,-16%,-0.04999999999999999,-5%
17540000000,2021,34480549.69,25437595.16,9042954.529999997,0.26,26.0%,NA,NA,NA,NA
17540000000,2022,30174394.15,22046266,8128128.1499999985,0.27,27.0%,-0.1,-10%,0.010000000000000009,1%
17541000000,2021,23693541.4,19629878,4063663.3999999985,0.17,17.0%,NA,NA,NA,NA
17541000000,2022,23783133.16,19847838,3935295.16,0.17,17.0%,-0.03,-3%,0,0%
17543000000,2021,22058663.8,14893755,7164908.800000001,0.32,32.0%,NA,NA,NA,NA
17543000000,2022,21424983.52,14975238,6449745.52,0.3,30.0%,-0.1,-10%,-0.020000000000000018,-2%
17544000000,2021,26769014.43,18669353,8099661.43,0.3,30.0%,NA,NA,NA,NA
17544000000,2022,24351113.17,17701184.3,6649928.870000001,0.27,27.0%,-0.18,-18%,-0.02999999999999997,-3%
17545000000,2021,15700616.14,9412023,6288593.140000001,0.4,40.0%,NA,NA,NA,NA
17545000000,2022,22810863.88,8579574,14231289.879999999,0.62,62.0%,1.26,126%,0.21999999999999997,22%
17546000000,2021,58559730.69,51031153,7528577.689999998,0.13,13.0%,NA,NA,NA,NA
17546000000,2022,61693424.95,52229945,9463479.950000003,0.15,15.0%,0.26,26%,0.01999999999999999,2%
17547000000,2021,214547445.73,146341731,68205714.72999999,0.32,32.0%,NA,NA,NA,NA
17547000000,2022,219468359.01,147527050.6,71941308.41,0.33,33.0%,0.05,5%,0.010000000000000009,1%
17548000000,2021,42697615.82,22341430.54,20356185.28,0.48,48.0%,NA,NA,NA,NA
17548000000,2022,38237356.58,20772734,17464622.58,0.46,46.0%,-0.14,-14%,-0.019999999999999962,-2%
17549000000,2021,19462625.16,13693775,5768850.16,0.3,30.0%,NA,NA,NA,NA
17549000000,2022,18664961.47,12803275,5861686.469999999,0.31,31.0%,0.02,2%,0.010000000000000009,1%
17550000000,2021,27000278.12,18059139,8941139.120000001,0.33,33.0%,NA,NA,NA,NA
17550000000,2022,24847445.39,17813159,7034286.390000001,0.28,28.0%,-0.21,-21%,-0.04999999999999999,-5%
17551000000,2021,20528986.57,13369612,7159374.57,0.35,35.0%,NA,NA,NA,NA
17551000000,2022,33906855.85,12291696,21615159.85,0.64,64.0%,2.02,202%,0.29000000000000004,29%
17552000000,2021,105222797.76,75973181.33,29249616.430000007,0.28,28.0%,NA,NA,NA,NA
17552000000,2022,122308199.95,77720827.2,44587372.75,0.36,36.0%,0.52,52%,0.07999999999999996,8%
17553000000,2021,61139405.38,19425507.04,41713898.34,0.68,68.0%,NA,NA,NA,NA
17553000000,2022,78137869.7,16478769,61659100.7,0.79,79.0%,0.48,48%,0.10999999999999999,11%
17554000000,2021,87944292.54,45604600,42339692.54000001,0.48,48.0%,NA,NA,NA,NA
17554000000,2022,87838379.82,42588233,45250146.81999999,0.52,52.0%,0.07,7%,0.040000000000000036,4%
17555000000,2021,163164911.28,51119225.5,112045685.78,0.69,69.0%,NA,NA,NA,NA
17555000000,2022,173641204.55,43573039,130068165.55000001,0.75,75.0%,0.16,16%,0.06000000000000005,6%
17556000000,2021,130910683.35,92199035,38711648.349999994,0.3,30.0%,NA,NA,NA,NA
17556000000,2022,129912527.26,89028463,40884064.260000005,0.31,31.0%,0.06,6%,0.010000000000000009,1%
17557000000,2021,108949974.53,83033141,25916833.53,0.24,24.0%,NA,NA,NA,NA
17557000000,2022,118948709.52,85335747,33612962.519999996,0.28,28.0%,0.3,30%,0.040000000000000036,4%
17558000000,2021,32668365.84,23468206,9200159.84,0.28,28.0%,NA,NA,NA,NA
17558000000,2022,32875566.08,23465022,9410544.079999998,0.29,29.0%,0.02,2%,0.009999999999999953,1%
17559000000,2021,142957078.78,58295352,84661726.78,0.59,59.0%,NA,NA,NA,NA
17559000000,2022,134858057.11,50604242.36,84253814.75000001,0.62,62.0%,-0,0%,0.030000000000000027,3%
17560000000,2021,47532436.92,19845601.95,27686834.970000003,0.58,58.0%,NA,NA,NA,NA
17560000000,2022,58581928.089999996,18289678,40292250.089999996,0.69,69.0%,0.46,46%,0.10999999999999999,11%
17561000000,2021,100319540.23,67101938,33217602.230000004,0.33,33.0%,NA,NA,NA,NA
17561000000,2022,98777097.97,63751606,35025491.97,0.35,35.0%,0.05,5%,0.019999999999999962,2%
17562000000,2021,164286962.86,77841715,86445247.86000001,0.53,53.0%,NA,NA,NA,NA
17562000000,2022,180036904.07,73075785,106961119.07,0.59,59.0%,0.24,24%,0.05999999999999994,6%
17563000000,2021,44645042.33,33620691,11024351.329999998,0.25,25.0%,NA,NA,NA,NA
17563000000,2022,37142747.71,26764695,10378052.71,0.28,28.0%,-0.06,-6%,0.030000000000000027,3%
17564000000,2021,1183333444.16,317794953.77,865538490.3900001,0.73,73.0%,NA,NA,NA,NA
17564000000,2022,1336396487.45,270730431,1065666056.45,0.8,80.0%,0.23,23%,0.07000000000000006,7%
17565000000,2021,150185032.51,98267713.37,51917319.139999986,0.35,35.0%,NA,NA,NA,NA
17565000000,2022,156169954.57,102922389,53247565.56999999,0.34,34.0%,0.03,3%,-0.009999999999999953,-1%
17566000000,2021,255240207.47,139991697.67,115248509.80000001,0.45,45.0%,NA,NA,NA,NA
17566000000,2022,286949177.68,149804702.23,137144475.45000002,0.48,48.0%,0.19,19%,0.02999999999999997,3%
17567000000,2021,22489523.47,13563625,8925898.469999999,0.4,40.0%,NA,NA,NA,NA
17567000000,2022,24474073.52,14186571,10287502.52,0.42,42.0%,0.15,15%,0.019999999999999962,2%
18501000000,2021,25133560.25,9953475,15180085.25,0.6,60.0%,NA,NA,NA,NA
18501000000,2022,24249508.34,9888906,14360602.34,0.59,59.0%,-0.05,-5%,-0.010000000000000009,-1%
18502000000,2021,23853611.17,6130761,17722850.17,0.74,74.0%,NA,NA,NA,NA
18502000000,2022,22352271.75,5442986,16909285.75,0.76,76.0%,-0.05,-5%,0.020000000000000018,2%
18503000000,2021,19555176.18,8236618,11318558.18,0.58,58.0%,NA,NA,NA,NA
18503000000,2022,18244368.72,8261527,9982841.719999999,0.55,55.0%,-0.12,-12%,-0.029999999999999916,-3%
18504000000,2021,22449454.49,12279971,10169483.489999998,0.45,45.0%,NA,NA,NA,NA
18504000000,2022,16252538.36,9695086,6557452.359999999,0.4,40.0%,-0.36,-36%,-0.04999999999999999,-5%
18505000000,2021,47414585.51,17044506,30370079.509999998,0.64,64.0%,NA,NA,NA,NA
18505000000,2022,36982507.02,14201426.34,22781080.680000003,0.62,62.0%,-0.25,-25%,-0.020000000000000018,-2%
18506000000,2021,51743273.09,17024727.92,34718545.17,0.67,67.0%,NA,NA,NA,NA
18506000000,2022,39922034.99,13808506.74,26113528.25,0.65,65.0%,-0.25,-25%,-0.020000000000000018,-2%
18507000000,2021,27695153.06,10030119,17665034.06,0.64,64.0%,NA,NA,NA,NA
18507000000,2022,23556280.78,6581136,16975144.78,0.72,72.0%,-0.04,-4%,0.07999999999999996,8%
18508000000,2021,18123671.36,4921360,13202311.36,0.73,73.0%,NA,NA,NA,NA
18508000000,2022,17343490.32,3744900,13598590.32,0.78,78.0%,0.03,3%,0.050000000000000044,5%
18509000000,2021,16208137.3,6726490,9481647.3,0.58,58.0%,NA,NA,NA,NA
18509000000,2022,14627944.95,7267894.66,7360050.289999999,0.5,50.0%,-0.22,-22%,-0.07999999999999996,-8%
