oblast_code,raion_code,settlement_name,category_label,settlement_code,rada_code,rada_name,raion_name,oblast_name
0100000000,0121100000,Ясне,селище,0121181906,0121181900,NA,NA,NA
0100000000,0121100000,Луганське,село,0121182301,0121182300,NA,NA,NA
0100000000,0121100000,Ковильне,село,0121182302,0121182300,NA,NA,NA
0100000000,0121100000,Пробудження,село,0121182303,0121182300,NA,NA,NA
0100000000,0121100000,Тутове,село,0121182304,0121182300,NA,NA,NA
0100000000,0121100000,Ударне,село,0121182305,0121182300,NA,NA,NA
0100000000,0121100000,Майське,село,0121182501,0121182500,NA,NA,NA
0100000000,0121100000,Ближнє,село,0121182502,0121182500,NA,NA,NA
0100000000,0121100000,Ларине,село,0121182503,0121182500,NA,NA,NA
0100000000,0121100000,Октябр,село,0121182505,0121182500,NA,NA,NA
0100000000,0121100000,Польове,село,0121182506,0121182500,NA,NA,NA
0100000000,0121100000,Маслове,село,0121182901,0121182900,NA,NA,NA
0100000000,0121100000,Комсомольське,село,0121182902,0121182900,NA,NA,NA
0100000000,0121100000,Суботник,село,0121182903,0121182900,NA,NA,NA
0100000000,0121100000,Медведівка,село,0121183401,0121183400,NA,NA,NA
0100000000,0121100000,Передмістне,село,0121183402,0121183400,NA,NA,NA
0100000000,0121100000,Тургенєве,село,0121183403,0121183400,NA,NA,NA
0100000000,0121100000,Мирнівка,село,0121183601,0121183600,NA,NA,NA
0100000000,0121100000,Дніпровка,село,0121183602,0121183600,NA,NA,NA
0100000000,0121100000,Костянтинівка,село,0121183603,0121183600,NA,NA,NA
0100000000,0121100000,Рисакове,село,0121183604,0121183600,NA,NA,NA
0100000000,0121100000,Тимофіївка,село,0121183605,0121183600,NA,NA,NA
0100000000,0121100000,Новокримське,село,0121183801,0121183800,NA,NA,NA
0100000000,0121100000,Істочне,село,0121183802,0121183800,NA,NA,NA
0100000000,0121100000,Павлівка,село,0121183803,0121183800,NA,NA,NA
0100000000,0121100000,Пахарівка,село,0121184001,0121184000,NA,NA,NA
0100000000,0121100000,Випасне,село,0121184002,0121184000,NA,NA,NA
0100000000,0121100000,Побєдне,село,0121184101,0121184100,NA,NA,NA
0100000000,0121100000,Нове Життя,село,0121184102,0121184100,NA,NA,NA
0100000000,0121100000,Тарасівка,село,0121184103,0121184100,NA,NA,NA
0100000000,0121100000,Просторне,село,0121184201,0121184200,NA,NA,NA
0100000000,0121100000,Антонівка,село,0121184202,0121184200,NA,NA,NA
0100000000,0121100000,Апрелівка,село,0121184203,0121184200,NA,NA,NA
0100000000,0121100000,Бородіно,село,0121184205,0121184200,NA,NA,NA
0100000000,0121100000,Нижні Отрожки,село,0121184207,0121184200,NA,NA,NA
0100000000,0121100000,Слов�янське,село,0121184208,0121184200,NA,NA,NA
0100000000,0121100000,Стефанівка,село,0121184209,0121184200,NA,NA,NA
0100000000,0121100000,Розкішне,село,0121185501,0121185500,NA,NA,NA
0100000000,0121100000,Зернове,село,0121185503,0121185500,NA,NA,NA
0100000000,0121100000,Рощине,село,0121185601,0121185600,NA,NA,NA
0100000000,0121100000,Ближньогородське,село,0121185602,0121185600,NA,NA,NA
0100000000,0121100000,Краснодольне,село,0121185603,0121185600,NA,NA,NA
0100000000,0121100000,Озерне,село,0121185604,0121185600,NA,NA,NA
0100000000,0121100000,Сєрноводське,село,0121185605,0121185600,NA,NA,NA
0100000000,0121100000,Світле,село,0121185801,0121185800,NA,NA,NA
0100000000,0121100000,Благодатне,село,0121185805,0121185800,NA,NA,NA
0100000000,0121100000,Стальне,село,0121186001,0121186000,NA,NA,NA
0100000000,0121100000,Многоводне,село,0121186002,0121186000,NA,NA,NA
0100000000,0121100000,Новокостянтинівка,село,0121186003,0121186000,NA,NA,NA
0100000000,0121100000,Новопавлівка,село,0121186004,0121186000,NA,NA,NA
0100000000,0121100000,Новофедорівка,село,0121186005,0121186000,NA,NA,NA
0100000000,0121100000,Озерки,село,0121186006,0121186000,NA,NA,NA
0100000000,0121100000,Прозрачне,село,0121186007,0121186000,NA,NA,NA
0100000000,0121100000,Рідне,село,0121186008,0121186000,NA,NA,NA
0100000000,0121100000,Табачне,село,0121186201,0121186200,NA,NA,NA
0100000000,0121100000,Новосільцеве,село,0121186203,0121186200,NA,NA,NA
0100000000,0121100000,Федорівка,село,0121186207,0121186200,NA,NA,NA
0100000000,0121100000,Хлібне,село,0121186209,0121186200,NA,NA,NA
0100000000,0121100000,Цілинне,село,0121187201,0121187200,NA,NA,NA
0100000000,0121100000,Колоски,село,0121187202,0121187200,NA,NA,NA
0100000000,0121100000,Томашівка,село,0121187203,0121187200,NA,NA,NA
0100000000,0121100000,Чайкине,село,0121187501,0121187500,NA,NA,NA
0100000000,0121100000,Мисове,село,0121187503,0121187500,NA,NA,NA
0100000000,0121100000,Ярке,село,0121188201,0121188200,NA,NA,NA
0100000000,0121100000,Яструбці,село,0121188204,0121188200,NA,NA,NA
0100000000,0121100000,Ярке Поле,село,0121188401,0121188400,NA,NA,NA
0100000000,0121100000,Арбузівка,село,0121188402,0121188400,NA,NA,NA
0100000000,0121100000,Веселе,село,0121188403,0121188400,NA,NA,NA
0100000000,0121100000,Відрадне,село,0121188404,0121188400,NA,NA,NA
0100000000,0121100000,Дібрівка,селище,0121188406,0121188400,NA,NA,NA
0100000000,0121100000,Нахідка,село,0121188407,0121188400,NA,NA,NA
0100000000,0121100000,Слов�янка,село,0121188408,0121188400,NA,NA,NA
0100000000,0121100000,Тімірязєве,село,0121188409,0121188400,NA,NA,NA
0100000000,0121100000,Яснополянське,село,0121188601,0121188600,NA,NA,NA
0100000000,0121100000,Володине,селище,0121188602,0121188600,NA,NA,NA
0100000000,0121100000,Рюмшине,село,0121188603,0121188600,NA,NA,NA
0100000000,0121600000,Міста Районного Підпорядкування Кіровського Р-Ну,місто,0121610000,0121610000,Міста Районного Підпорядкування Кіровського Р-Ну,NA,NA
0100000000,0121600000,Старий Крим,місто,0121610400,0121610400,Старий Крим,NA,NA
0100000000,0121600000,Селища Міського Типу Кіровського Р-Ну,місто,0121655000,0121655000,Селища Міського Типу Кіровського Р-Ну,NA,NA
0100000000,0121600000,Кіровське,селище міського типу,0121655100,0121655100,Кіровське,NA,NA
0100000000,0121600000,Сільради Кіровського Р-Ну,місто,0121680000,0121680000,Сільради Кіровського Р-Ну,NA,NA
0100000000,0121600000,Абрикосівка,село,0121680101,0121680100,NA,NA,NA
0100000000,0121600000,Бабенкове,село,0121680102,0121680100,NA,NA,NA
0100000000,0121600000,Кринички,село,0121680103,0121680100,NA,NA,NA
0100000000,0121600000,Матросівка,село,0121680104,0121680100,NA,NA,NA
0100000000,0121600000,Владиславівка,село,0121680801,0121680800,NA,NA,NA
0100000000,0121600000,Вузлове,селище,0121680802,0121680800,NA,NA,NA
0100000000,0121600000,Журавки,село,0121681801,0121681800,NA,NA,NA
0100000000,0121600000,Видне,село,0121681802,0121681800,NA,NA,NA
0100000000,0121600000,Маківське,село,0121681803,0121681800,NA,NA,NA
0100000000,0121600000,Новопокровка,село,0121681804,0121681800,NA,NA,NA
0100000000,0121600000,Тутівка,село,0121681805,0121681800,NA,NA,NA
0100000000,0121600000,Золоте Поле,село,0121682201,0121682200,NA,NA,NA
0100000000,0121600000,Відродження,село,0121682202,0121682200,NA,NA,NA
0100000000,0121600000,Льговське,село,0121682601,0121682600,NA,NA,NA
0100000000,0121600000,Добролюбовка,село,0121682602,0121682600,NA,NA,NA
0100000000,0121600000,Долинне,село,0121682603,0121682600,NA,NA,NA
0100000000,0121600000,Пруди,село,0121682604,0121682600,NA,NA,NA
0100000000,0121600000,Партизани,село,0121682801,0121682800,NA,NA,NA
0100000000,0121600000,Спасівка,село,0121682802,0121682800,NA,NA,NA
0100000000,0121600000,Первомайське,село,0121683001,0121683000,NA,NA,NA
0100000000,0121600000,Відважне,село,0121683002,0121683000,NA,NA,NA
0100000000,0121600000,Жемчужина Криму,село,0121683003,0121683000,NA,NA,NA
0100000000,0121600000,Ізобільне,село,0121683004,0121683000,NA,NA,NA
0100000000,0121600000,Ізюмівка,село,0121683005,0121683000,NA,NA,NA
0100000000,0121600000,Ключове,село,0121683006,0121683000,NA,NA,NA
0100000000,0121600000,Садове,село,0121683007,0121683000,NA,NA,NA
0100000000,0121600000,Привітне,село,0121683401,0121683400,NA,NA,NA
0100000000,0121600000,Айвазовське,село,0121683402,0121683400,NA,NA,NA
0100000000,0121600000,Синицине,село,0121683901,0121683900,NA,NA,NA
0100000000,0121600000,Василькове,село,0121683902,0121683900,NA,NA,NA
0100000000,0121600000,Краснівка,село,0121683903,0121683900,NA,NA,NA
0100000000,0121600000,Токарєве,село,0121684601,0121684600,NA,NA,NA
0100000000,0121600000,Шубине,село,0121684605,0121684600,NA,NA,NA
0100000000,0121600000,Ярке Поле,село,0121686101,0121686100,NA,NA,NA
0100000000,0121600000,Красносільське,село,0121686103,0121686100,NA,NA,NA
0100000000,0121600000,Новофедорівка,село,0121686105,0121686100,NA,NA,NA
0100000000,0121600000,Оріхівка,село,0121686107,0121686100,NA,NA,NA
0100000000,0121600000,Софіївка,село,0121686109,0121686100,NA,NA,NA
0100000000,0121600000,Трудолюбівка,село,0121686111,0121686100,NA,NA,NA
0100000000,0122000000,Селища Міського Типу Красногвардійського Р-Ну,місто,0122055000,0122055000,Селища Міського Типу Красногвардійського Р-Ну,NA,NA
0100000000,0122000000,Красногвардійське,селище міського типу,0122055100,0122055100,Красногвардійське,NA,NA
0100000000,0122000000,Видне,селище,0122055101,0122055100,Красногвардійське,NA,NA
0100000000,0122000000,Октябрське,селище міського типу,0122055400,0122055400,Октябрське,NA,NA
0100000000,0122000000,Сільради Красногвардійського Р-Ну,місто,0122080000,0122080000,Сільради Красногвардійського Р-Ну,NA,NA
0100000000,0122000000,Олександрівка,село,0122080301,0122080300,NA,NA,NA
0100000000,0122000000,Краснодарка,село,0122080302,0122080300,NA,NA,NA
0100000000,0122000000,Тимашівка,село,0122080303,0122080300,NA,NA,NA
0100000000,0122000000,Амурське,село,0122080601,0122080600,NA,NA,NA
0100000000,0122000000,Іскра,село,0122080602,0122080600,NA,NA,NA
0100000000,0122000000,Новозуївка,село,0122080603,0122080600,NA,NA,NA
0100000000,0122000000,Новоіванівка,село,0122080604,0122080600,NA,NA,NA
0100000000,0122000000,Новоолексіївка,село,0122080605,0122080600,NA,NA,NA
0100000000,0122000000,Цвіткове,село,0122080606,0122080600,NA,NA,NA
